84.07
85.87
84.13
86.2
83.1
84.25
83.36
81.6
82.4
80.24
77.51
75.75
75.26
72.88
69.95
73.18
71.85
72.75
71.73
71
71.41
71.66
71.52
68.85
68.35
67.13
67.53
67.72
69.66
71.09
70.58
69.74
71.12
70.89
70.7
72.47
72.9
73.25
73.26
73.28
71.45
70.42
69.06
70.76
69.12
68.62
69.03
70.04
70.58
70.74
69.91
68.2
69.67
66.5
65.68
66.6
67.22
68.54
68.26
67.75
68.98
69.9
70.22
71.08
71.69
72.13
72.85
73.57
72.96
72.71
73.4
73.81
76.24
75.67
76.39
76.92
76.46
77.77
75.86
77.23
76.72
80.19
80.31
79.71
80.18
80.43
81.19
80.68
80.37
80.4
81.12
80.05
79.35
80.25
83.31
84.76
85.18
87.32
86.44
86.16
85.07
86.34
85.86
85.49
83.7
82.42
79.89
83.02
82.79
84.48
81.48
82.7
80.67
79.72
80.99
81.6
79.49
78.33
77.5
78.23
78.33
79.35
79.45
80.06
81.71
80.25
78.21
78.89
78.95
79.05
77.64
77.3
77.56
76.23
74.08
72.68
72.28
72.71
73.86
74.28
73.01
72.26
72.5
72.62
71.91
73.69
70.79
70.12
69.14
69.54
69.9
68.85
67.61
68.14
68.85
68.8
68.54
67.37
67.31
67.58
68.73
69.77
69.62
68.36
68.58
70.01
69.96
69.52
66.15
66.24
63.61
62.57
62.05
60.28
61.51
61.51
63.08
60.14
59.33
58.16
58.85
62.43
63.6
62.34
62.72
64.29
63.48
57.2
59.01
59
55.25
55.59
53.61
51.68
52.31
47.44
44.7
52.31
51.61
46.14
48.11
48.57
54.68
51.53
46.99
50.19
46.78
44.7
51.69
55.82
54.1
55.81
54.81
59.65
55.31
51.6
53.92
52.94
50.45
47.02
51.7
49.84
48.85
50.78
47.09
41.95
45.68
50.8
52.21
52.55
53.45
48
51.06
50
47.09
47.9
50.46
50.88
52.57
53.1
52.55
52.9
55.53
55.93
53.42
52.82
52.31
51.4
51.11
51.92
51.34
52.95
52.94
55.11
54.75
55.43
54.56
55.91
53.98
52.81
52.76
49.97
49.95
50.67
47.44
48.26
47.01
48.3
49.55
50.2
50.86
51.11
49.23
49.67
51.09
50
50.64
51.82
51.46
49.11
49.63
50.29
51.03
48.28
48.47
48.87
47.54
45.69
47.02
45.74
44.79
43.97
40.19
38.79
41.12
40.08
41.89
41.19
43.29
43.32
45.18
45.51
45.63
46
45.74
45.49
44.49
47.36
46.01
47.34
46.83
46.02
44.27
44.3
44.73
46.58
47
45.23
43.79
43.31
43.42
43.55
42.92
42.95
43.39
42.96
41.65
42.74
42.13
44.14
45.61
45.01
45.27
45.95
45.68
46.98
48.57
48.01
48.09
47.84
49.83
47.9
49.63
49.07
49.19
48.43
50.34
50.26
51.37
51.32
51.41
52.75
51.46
52.67
53.91
55.47
55.75
54.27
54.77
54.41
54.45
54.72
55.05
55.42
54.41
51.97
51.61
51.4
50.81
51.9
49.38
50.11
49.6
49.86
49.64
50.79
50.19
50.93
48.86
47.96
46.66
46.89
47.24
46.82
47.51
47.75
49.64
50.24
50.1
51.37
51.36
50.94
51.99
52.24
52.89
52.42
52.46
52.53
52.64
53.56
53.65
51.9
51.91
51.89
51.54
51.76
52.78
52.92
52.69
51.61
52.02
52.77
53.33
55.03
54.93
55.43
55.23
55.75
55.77
55.47
54.31
55.18
55.25
55.68
56.94
57.97
58.6
57.89
58.1
58.36
58.76
58.7
58.7
58.71
59.6
58.65
57.79
57.55
58.22
57.79
57.19
55.74
55.56
55.9
57.08
56.83
57.09
57.35
57.87
58.21
59.96
60.48
61.39
62.37
62.34
62.73
63.06
62.15
61.78
62.76
61.82
61.36
59.41
59.35
60.08
59.37
60.49
60.33
62.07
62.19
62.2
61.24
62.14
62.88
63.18
62.86
61.78
60.66
61.84
61.96
62.26
60.74
59.76
61.03
60.93
60.8
61.14
60.83
59.32
59.59
59.44
59.29
59.77
59.07
59.57
58.15
58.07
59.24
59.94
60.45
60.83
60.86
60.79
60.66
60.11
